"Epithelial","Immune","Other","sample"
0.636608151745113,0.363391848254887,0,"MSCCR_reGRID_99_Biopsy_199"
0.76432714030932,0.184651488739814,0.0510213709508665,"MSCCR_reGRID_99_Biopsy_200"
0.906178090347897,0.0794857332456356,0.0143361764064676,"MSCCR_reGRID_100_Biopsy_201"
0.892253008559806,0.104280620164769,0.00346637127542426,"MSCCR_reGRID_100_Biopsy_202"
0.775459082492376,0.211569491448553,0.0129714260590713,"MSCCR_reGRID_101_Biopsy_203"
0.884880663409052,0.0947443468685703,0.0203749897223778,"MSCCR_reGRID_101_Biopsy_204"
0.779785612075547,0.182028490351426,0.038185897573027,"MSCCR_reGRID_102_Biopsy_205"
0.851784508619775,0.135786505292408,0.0124289860878177,"MSCCR_reGRID_102_Biopsy_206"
0.851796250335644,0.113116519547604,0.0350872301167521,"MSCCR_reGRID_102_Biopsy_207"
0.776322573076273,0.190653351278095,0.0330240756456328,"MSCCR_reGRID_103_Biopsy_208"
0.86665797556301,0.117360609733201,0.0159814147037891,"MSCCR_reGRID_103_Biopsy_210"
0.813832709329231,0.160378954191523,0.0257883364792457,"MSCCR_reGRID_103_Biopsy_209"
0.937279734414231,0.0446997548044789,0.01802051078129,"MSCCR_reGRID_105_Biopsy_211"
0.754229079682173,0.245770920317827,0,"MSCCR_reGRID_106_Biopsy_212"
0.860320434099127,0.129410290654271,0.0102692752466019,"MSCCR_reGRID_106_Biopsy_213"
0.764339938768266,0.235660061231734,0,"MSCCR_reGRID_107_Biopsy_215"
0.905129320443422,0.0948706795565782,0,"MSCCR_reGRID_107_Biopsy_216"
0.815563953839662,0.184436046160338,0,"MSCCR_reGRID_107_Biopsy_214"
0.811411223012074,0.15351364981465,0.0350751271732755,"MSCCR_reGRID_109_Biopsy_217"
0.8347994072604,0.165200592739599,0,"MSCCR_reGRID_109_Biopsy_218"
0.786209022360182,0.213790977639818,0,"MSCCR_reGRID_109_Biopsy_219"
0.83326603546576,0.16673396453424,0,"MSCCR_reGRID_110_Biopsy_221"
0.857649414491215,0.142350585508785,0,"MSCCR_reGRID_110_Biopsy_222"
0.84560678903358,0.15439321096642,0,"MSCCR_reGRID_110_Biopsy_220"
0.82038424005095,0.164765558825946,0.014850201123104,"MSCCR_reGRID_111_Biopsy_225"
0.909260494599683,0.0907395054003172,0,"MSCCR_reGRID_111_Biopsy_224"
0.817116666869392,0.172598515146568,0.0102848179840397,"MSCCR_reGRID_111_Biopsy_223"
0.773778799681272,0.18618144774262,0.0400397525761078,"MSCCR_reGRID_112_Biopsy_228"
0.820976696677313,0.179023303322687,0,"MSCCR_reGRID_112_Biopsy_226"
0.822108441130837,0.157827071581253,0.0200644872879097,"MSCCR_reGRID_112_Biopsy_227"
0.75029784846884,0.249702151531159,0,"MSCCR_reGRID_113_Biopsy_231"
0.849660247753946,0.139336942424791,0.0110028098212633,"MSCCR_reGRID_113_Biopsy_229"
0.871543717179743,0.118666396491948,0.00978988632830813,"MSCCR_reGRID_113_Biopsy_230"
0.666033669105159,0.333966330894841,0,"MSCCR_reGRID_115_Biopsy_234"
0.889198862106553,0.066936500685619,0.0438646372078279,"MSCCR_reGRID_115_Biopsy_233"
0.683830461720883,0.316169538279117,0,"MSCCR_reGRID_115_Biopsy_232"
0.774905638435626,0.204203628627518,0.0208907329368553,"MSCCR_reGRID_116_Biopsy_235"
0.821142189925571,0.178427774055414,0.000430036019015256,"MSCCR_reGRID_116_Biopsy_236"
0.810581664782873,0.189418335217127,0,"MSCCR_reGRID_116_Biopsy_237"
0.833398003352508,0.159565114694296,0.00703688195319596,"MSCCR_reGRID_117_Biopsy_238"
0.92775857480342,0.0722414251965798,0,"MSCCR_reGRID_117_Biopsy_239"
0.899085813144214,0.100914186855785,0,"MSCCR_reGRID_117_Biopsy_240"
0.79359649693893,0.181389670486519,0.0250138325745504,"MSCCR_reGRID_118_Biopsy_241"
0.898177718297534,0.0994363475304388,0.00238593417202682,"MSCCR_reGRID_118_Biopsy_242"
0.93745821121294,0.0625417887870598,0,"MSCCR_reGRID_118_Biopsy_243"
0.751559972692658,0.203642582145989,0.0447974451613529,"MSCCR_reGRID_119_Biopsy_244"
0.846482176082097,0.139667030969794,0.0138507929481091,"MSCCR_reGRID_122_Biopsy_245"
0.924724441234668,0.0752755587653323,0,"MSCCR_reGRID_122_Biopsy_246"
0.755856434956417,0.219030887947535,0.0251126770960488,"MSCCR_reGRID_123_Biopsy_247"
0.837662923484426,0.153567637964997,0.00876943855057655,"MSCCR_reGRID_123_Biopsy_248"
0.85924620843138,0.10847386924688,0.0322799223217394,"MSCCR_reGRID_123_Biopsy_249"
0.771677693948664,0.226742085205711,0.00158022084562531,"MSCCR_reGRID_125_Biopsy_250"
0.870305922529078,0.129694077470921,0,"MSCCR_reGRID_126_Biopsy_251"
0.779881103474036,0.212083065051169,0.00803583147479492,"MSCCR_reGRID_127_Biopsy_252"
0.788486887910782,0.20823693308536,0.00327617900385779,"MSCCR_reGRID_127_Biopsy_254"
0.784218781879857,0.205297372396099,0.0104838457240444,"MSCCR_reGRID_127_Biopsy_253"
0.781086081311737,0.196321337474623,0.0225925812136393,"MSCCR_reGRID_128_Biopsy_256"
0.787234532580838,0.180212899656076,0.0325525677630853,"MSCCR_reGRID_128_Biopsy_255"
0.75945326913298,0.211892617323901,0.0286541135431194,"MSCCR_reGRID_129_Biopsy_257"
0.910517109681935,0.0781027341654306,0.0113801561526348,"MSCCR_reGRID_129_Biopsy_258"
0.916514696643221,0.072580853830393,0.0109044495263854,"MSCCR_reGRID_129_Biopsy_259"
0.75682368487882,0.242135227797947,0.00104108732323238,"MSCCR_reGRID_130_Biopsy_260"
0.876320922966679,0.0951582848444025,0.0285207921889189,"MSCCR_reGRID_130_Biopsy_261"
0.863964974723636,0.12140874003958,0.0146262852367836,"MSCCR_reGRID_130_Biopsy_262"
0.879205266096768,0.120794733903232,0,"MSCCR_reGRID_131_Biopsy_263"
0.785342018177854,0.185016363292467,0.0296416185296785,"MSCCR_reGRID_131_Biopsy_264"
0.800902115860511,0.199097884139488,0,"MSCCR_reGRID_132_Biopsy_265"
0.908601276924762,0.0913987230752381,0,"MSCCR_reGRID_132_Biopsy_266"
0.89247811437647,0.10752188562353,0,"MSCCR_reGRID_132_Biopsy_267"
0.794218996533949,0.167796613870002,0.0379843895960488,"MSCCR_reGRID_133_Biopsy_269"
0.865065243160719,0.120746924628031,0.0141878322112499,"MSCCR_reGRID_133_Biopsy_268"
0.780408065538557,0.215480217798208,0.00411171666323518,"MSCCR_reGRID_134_Biopsy_270"
0.771497853812087,0.228502146187913,0,"MSCCR_reGRID_134_Biopsy_271"
0.857207954083903,0.115092718261534,0.0276993276545623,"MSCCR_reGRID_136_Biopsy_274"
0.850926785537064,0.133790645665283,0.015282568797653,"MSCCR_reGRID_136_Biopsy_273"
0.865260603619366,0.11288249324018,0.0218569031404536,"MSCCR_reGRID_136_Biopsy_272"
0.807965051172777,0.176607169332324,0.0154277794948989,"MSCCR_reGRID_137_Biopsy_275"
0.808885925188138,0.185508750021256,0.00560532479060627,"MSCCR_reGRID_138_Biopsy_278"
0.922032089625569,0.077967910374431,0,"MSCCR_reGRID_138_Biopsy_276"
0.887933425022291,0.112066574977709,0,"MSCCR_reGRID_138_Biopsy_277"
0.806951311072727,0.185425677822422,0.00762301110485036,"MSCCR_reGRID_139_Biopsy_279"
0.879757920025008,0.117512971981441,0.00272910799355131,"MSCCR_reGRID_139_Biopsy_281"
0.898317279444293,0.101682720555707,0,"MSCCR_reGRID_139_Biopsy_280"
0.853216820803347,0.146783179196653,0,"MSCCR_reGRID_141_Biopsy_282"
0.841393910165375,0.149204932526223,0.00940115730840196,"MSCCR_reGRID_141_Biopsy_283"
0.784165271768467,0.175864008174194,0.0399707200573395,"MSCCR_reGRID_143_Biopsy_284"
0.834742424787477,0.165257575212523,0,"MSCCR_reGRID_143_Biopsy_286"
0.799636263094347,0.18810997219803,0.0122537647076226,"MSCCR_reGRID_143_Biopsy_285"
0.804858554196905,0.192576288948923,0.00256515685417258,"MSCCR_reGRID_145_Biopsy_288"
0.755695340712273,0.197304022923007,0.0470006363647202,"MSCCR_reGRID_145_Biopsy_289"
0.79915795449082,0.167547702891587,0.033294342617592,"MSCCR_reGRID_145_Biopsy_287"
0.727088920493947,0.272911079506053,0,"MSCCR_reGRID_146_Biopsy_290"
0.841515023875189,0.158484976124811,0,"MSCCR_reGRID_146_Biopsy_291"
0.904044826293965,0.0959551737060343,0,"MSCCR_reGRID_146_Biopsy_292"
0.805728785832833,0.194271214167167,0,"MSCCR_reGRID_147_Biopsy_293"
0.887140007811203,0.112859992188798,0,"MSCCR_reGRID_147_Biopsy_295"
0.808552924608225,0.191447075391776,0,"MSCCR_reGRID_147_Biopsy_294"
0.784519038013765,0.215480961986235,0,"MSCCR_reGRID_151_Biopsy_296"
0.864424656140611,0.120976784819503,0.0145985590398858,"MSCCR_reGRID_151_Biopsy_297"
0.868205398026005,0.131794601973995,0,"MSCCR_reGRID_151_Biopsy_298"
0.743167467039338,0.223335390135849,0.0334971428248127,"MSCCR_reGRID_153_Biopsy_299"
